YEAR,HAULJOIN,STRATUM,STATIONID,SPECIES_CODE,SEX,LENGTH,WEIGHT,AGE,SPECIMENID
1994,771819,10,K-11,21720,2,330,NA,2,60
1994,771819,10,K-11,21720,2,470,NA,3,61
1994,771819,10,K-11,21720,2,310,NA,2,62
1994,771819,10,K-11,21720,2,540,NA,5,63
1994,771819,10,K-11,21720,2,320,NA,2,64
1994,771819,10,K-11,21720,2,350,NA,3,65
1994,771819,10,K-11,21720,2,480,NA,4,66
1994,771819,10,K-11,21720,2,420,NA,3,67
1994,771861,50,B-03,21720,2,840,NA,8,68
1994,771861,50,B-03,21720,2,740,NA,7,69
1994,771861,50,B-03,21720,2,720,NA,6,70
1994,771861,50,B-03,21720,2,700,NA,7,71
1994,771861,50,B-03,21720,2,490,NA,4,72
1994,771861,50,B-03,21720,2,530,NA,5,73
1994,771861,50,B-03,21720,2,730,NA,7,74
1994,771861,50,B-03,21720,2,710,NA,7,75
1994,771861,50,B-03,21720,2,610,NA,6,76
1994,771861,50,B-03,21720,2,820,NA,8,77
1994,771861,50,B-03,21720,1,810,NA,8,78
1994,771861,50,B-03,21720,1,780,NA,7,79
1994,771861,50,B-03,21720,1,730,NA,7,80
1994,771861,50,B-03,21720,1,720,NA,7,81
1994,771861,50,B-03,21720,1,650,NA,6,82
1994,771861,50,B-03,21720,1,780,NA,7,83
1994,771861,50,B-03,21720,1,600,NA,6,84
1994,771861,50,B-03,21720,1,700,NA,6,85
1994,771861,50,B-03,21720,1,660,NA,6,86
1994,771861,50,B-03,21720,1,610,NA,6,87
1994,771861,50,B-03,21720,1,760,NA,8,88
1994,771866,31,G-03,21720,1,580,NA,6,90
1994,771866,31,G-03,21720,1,470,NA,4,91
1994,771866,31,G-03,21720,1,650,NA,6,92
1994,771866,31,G-03,21720,2,740,NA,7,93
1994,771866,31,G-03,21720,2,450,NA,3,94
1994,771866,31,G-03,21720,2,420,NA,3,95
1994,771866,31,G-03,21720,2,620,NA,5,96
1994,771866,31,G-03,21720,2,360,NA,2,97
1994,771866,31,G-03,21720,2,310,NA,2,98
1994,771866,31,G-03,21720,2,330,NA,2,99
1994,771866,31,G-03,21720,2,370,NA,2,101
1994,771866,31,G-03,21720,2,480,NA,3,102
1994,771866,31,G-03,21720,2,600,NA,5,103
1994,771866,31,G-03,21720,2,390,NA,3,104
1994,771866,31,G-03,21720,2,680,NA,7,105
1994,771866,31,G-03,21720,2,670,NA,6,106
1994,771866,31,G-03,21720,2,220,NA,1,107
1994,771866,31,G-03,21720,2,380,NA,3,108
1994,771866,31,G-03,21720,2,850,NA,9,109
1994,771866,31,G-03,21720,2,460,NA,4,110
1994,771868,31,I-03,21720,2,300,NA,2,111
1994,771868,31,I-03,21720,2,350,NA,2,112
1994,771868,31,I-03,21720,2,380,NA,3,113
1994,771868,31,I-03,21720,2,290,NA,2,114
1994,771868,31,I-03,21720,2,300,NA,2,115
1994,771868,31,I-03,21720,2,500,NA,5,116
1994,771868,31,I-03,21720,2,460,NA,4,117
1994,771868,31,I-03,21720,2,320,NA,2,118
1994,771868,31,I-03,21720,2,590,NA,5,119
1994,771868,31,I-03,21720,2,520,NA,5,120
1994,771868,31,I-03,21720,2,220,NA,1,121
1994,771868,31,I-03,21720,2,510,NA,3,122
1994,771868,31,I-03,21720,2,640,NA,5,123
1994,771868,31,I-03,21720,2,460,NA,3,124
1994,771868,31,I-03,21720,2,470,NA,4,125
1994,771868,31,I-03,21720,2,300,NA,2,126
1994,771868,31,I-03,21720,2,490,NA,4,127
1994,771868,31,I-03,21720,2,590,NA,5,128
1994,771868,31,I-03,21720,2,550,NA,5,129
1994,771868,31,I-03,21720,2,420,NA,3,130
1994,771868,31,I-03,21720,2,480,NA,4,131
1994,771868,31,I-03,21720,2,600,NA,6,132
1994,771868,31,I-03,21720,2,410,NA,3,133
1994,771868,31,I-03,21720,2,340,NA,3,134
1994,771868,31,I-03,21720,2,390,NA,3,135
1994,771868,31,I-03,21720,2,550,NA,5,136
1994,771868,31,I-03,21720,2,260,NA,2,137
1994,771868,31,I-03,21720,2,320,NA,2,138
1994,771868,31,I-03,21720,2,670,NA,6,139
1994,771868,31,I-03,21720,2,580,NA,5,140
1994,771868,31,I-03,21720,1,310,NA,2,141
1994,771868,31,I-03,21720,1,340,NA,2,142
1994,771868,31,I-03,21720,1,630,NA,6,143
1994,771868,31,I-03,21720,1,470,NA,4,144
1994,771868,31,I-03,21720,1,520,NA,3,145
1994,771868,31,I-03,21720,1,360,NA,2,146
1994,771868,31,I-03,21720,1,590,NA,5,147
1994,771868,31,I-03,21720,1,360,NA,3,148
1994,771868,31,I-03,21720,1,330,NA,2,149
1994,771868,31,I-03,21720,1,320,NA,2,150
1994,771868,31,I-03,21720,1,280,NA,1,151
1994,771868,31,I-03,21720,1,370,NA,3,152
1994,771868,31,I-03,21720,1,670,NA,6,153
1994,771868,31,I-03,21720,1,300,NA,3,154
1994,771868,31,I-03,21720,1,460,NA,3,155
1994,771868,31,I-03,21720,1,540,NA,5,156
1994,771868,31,I-03,21720,1,250,NA,1,157
1994,771868,31,I-03,21720,1,300,NA,2,158
1994,771868,31,I-03,21720,1,580,NA,4,159
1994,771868,31,I-03,21720,1,570,NA,6,160
1994,771868,31,I-03,21720,1,350,NA,2,161
1994,771868,31,I-03,21720,1,580,NA,5,163
1994,771868,31,I-03,21720,1,390,NA,3,164
1994,771868,31,I-03,21720,1,320,NA,2,165
1994,771868,31,I-03,21720,1,550,NA,5,166
1994,771931,43,ON2524,21720,1,520,NA,5,167
1994,771931,43,ON2524,21720,1,470,NA,4,168
1994,771931,43,ON2524,21720,1,250,NA,1,169
1994,771931,43,ON2524,21720,1,270,NA,2,170
1994,771931,43,ON2524,21720,1,460,NA,3,171
1994,771931,43,ON2524,21720,1,310,NA,2,172
1994,771931,43,ON2524,21720,1,450,NA,4,173
1994,771931,43,ON2524,21720,1,300,NA,2,174
1994,771931,43,ON2524,21720,1,380,NA,3,175
1994,771931,43,ON2524,21720,1,200,NA,1,176
1994,771931,43,ON2524,21720,1,310,NA,2,177
1994,771931,43,ON2524,21720,1,240,NA,1,178
1994,771931,43,ON2524,21720,1,330,NA,2,179
1994,771931,43,ON2524,21720,2,300,NA,2,180
1994,771931,43,ON2524,21720,2,290,NA,2,182
1994,771931,43,ON2524,21720,2,340,NA,2,183
1994,771931,43,ON2524,21720,2,300,NA,2,184
1994,771931,43,ON2524,21720,2,310,NA,3,185
1994,771931,43,ON2524,21720,2,310,NA,2,186
1994,771931,43,ON2524,21720,2,290,NA,2,187
1994,771931,43,ON2524,21720,2,250,NA,2,188
1994,771931,43,ON2524,21720,2,430,NA,3,189
1994,771931,43,ON2524,21720,2,270,NA,2,190
1994,771931,43,ON2524,21720,2,510,NA,4,192
1994,771931,43,ON2524,21720,2,450,NA,4,193
1994,771931,43,ON2524,21720,2,320,NA,2,194
1994,771931,43,ON2524,21720,2,280,NA,2,195
1994,771931,43,ON2524,21720,2,280,NA,2,196
1994,771931,43,ON2524,21720,2,600,NA,7,197
1994,771931,43,ON2524,21720,2,320,NA,2,198
1994,771931,43,ON2524,21720,2,220,NA,1,199
1994,771931,43,ON2524,21720,2,240,NA,2,200
1994,771931,43,ON2524,21720,2,260,NA,2,201
1994,771931,43,ON2524,21720,2,180,NA,1,202
1994,771931,43,ON2524,21720,2,230,NA,1,203
1994,771931,43,ON2524,21720,2,270,NA,2,204
1994,771931,43,ON2524,21720,2,230,NA,1,205
1994,771931,43,ON2524,21720,1,270,NA,2,206
1994,771931,43,ON2524,21720,1,280,NA,2,207
1994,771931,43,ON2524,21720,1,300,NA,2,208
1994,771931,43,ON2524,21720,1,360,NA,2,209
1994,771931,43,ON2524,21720,1,300,NA,2,210
1994,771931,43,ON2524,21720,1,440,NA,4,211
1994,771931,43,ON2524,21720,1,260,NA,2,212
1994,771931,43,ON2524,21720,1,390,NA,3,213
1994,771931,43,ON2524,21720,1,310,NA,2,214
1994,771957,43,Q-26,21720,2,240,NA,2,215
1994,771957,43,Q-26,21720,2,470,NA,4,216
1994,771957,43,Q-26,21720,2,270,NA,2,217
1994,771957,43,Q-26,21720,2,250,NA,2,218
1994,771957,43,Q-26,21720,2,510,NA,5,219
1994,771957,43,Q-26,21720,2,510,NA,4,220
1994,771957,43,Q-26,21720,2,610,NA,5,221
1994,771957,43,Q-26,21720,2,630,NA,6,223
1994,771957,43,Q-26,21720,2,660,NA,6,224
1994,771957,43,Q-26,21720,2,740,NA,9,225
1994,771957,43,Q-26,21720,2,440,NA,3,226
1994,771957,43,Q-26,21720,2,640,NA,6,227
1994,771957,43,Q-26,21720,1,320,NA,2,228
1994,771957,43,Q-26,21720,1,280,NA,2,229
1994,771957,43,Q-26,21720,1,160,NA,1,230
1994,771957,43,Q-26,21720,1,310,NA,2,231
1994,771957,43,Q-26,21720,1,250,NA,2,232
1994,771957,43,Q-26,21720,1,270,NA,2,233
1994,771957,43,Q-26,21720,1,270,NA,2,234
1994,771957,43,Q-26,21720,1,240,NA,2,235
1994,771957,43,Q-26,21720,1,280,NA,2,236
1994,771957,43,Q-26,21720,1,240,NA,1,237
1994,771957,43,Q-26,21720,1,220,NA,1,238
1994,771957,43,Q-26,21720,1,250,NA,2,239
1994,771957,43,Q-26,21720,1,590,NA,6,240
1994,771957,43,Q-26,21720,1,450,NA,4,241
1994,771957,43,Q-26,21720,1,280,NA,2,242
1994,771957,43,Q-26,21720,1,150,NA,1,243
1994,771957,43,Q-26,21720,2,260,NA,2,244
1994,771957,43,Q-26,21720,2,290,NA,2,245
1994,771957,43,Q-26,21720,2,210,NA,1,246
1994,771957,43,Q-26,21720,2,310,NA,3,247
1994,771957,43,Q-26,21720,2,250,NA,2,248
1994,771957,43,Q-26,21720,2,330,NA,3,249
1994,771957,43,Q-26,21720,2,230,NA,2,250
1995,816002,31,J-03,21720,1,350,NA,2,120
1995,816002,31,J-03,21720,1,410,NA,3,121
1995,816002,31,J-03,21720,1,380,NA,3,122
1995,816002,31,J-03,21720,1,340,NA,2,123
1995,816002,31,J-03,21720,1,360,NA,2,124
1995,816002,31,J-03,21720,1,340,NA,3,125
1995,816002,31,J-03,21720,1,410,NA,3,126
1995,816002,31,J-03,21720,1,410,NA,3,127
1995,816002,31,J-03,21720,1,510,NA,3,128
1995,816002,31,J-03,21720,1,590,NA,4,129
1995,816002,31,J-03,21720,1,430,NA,3,130
1995,816002,31,J-03,21720,1,290,NA,2,131
1995,816002,31,J-03,21720,1,420,NA,3,132
1995,816002,31,J-03,21720,1,400,NA,3,133
1995,816002,31,J-03,21720,1,280,NA,2,134
1995,816002,31,J-03,21720,1,270,NA,2,135
1995,816002,31,J-03,21720,1,370,NA,3,136
1995,816002,31,J-03,21720,1,530,NA,4,137
1995,816002,31,J-03,21720,1,580,NA,4,138
1995,816002,31,J-03,21720,1,430,NA,3,139
1995,816002,31,J-03,21720,1,400,NA,3,140
1995,816002,31,J-03,21720,1,390,NA,3,141
1995,816002,31,J-03,21720,1,570,NA,4,142
1995,816002,31,J-03,21720,1,360,NA,3,143
1995,816002,31,J-03,21720,1,310,NA,2,144
1995,816002,31,J-03,21720,1,720,NA,6,145
1995,816002,31,J-03,21720,1,820,NA,7,146
1995,816002,31,J-03,21720,1,300,NA,2,147
1995,816002,31,J-03,21720,2,390,NA,2,148
1995,816002,31,J-03,21720,2,390,NA,2,149
1995,816002,31,J-03,21720,2,360,NA,2,150
1995,816002,31,J-03,21720,2,420,NA,2,151
1995,816002,31,J-03,21720,2,380,NA,2,152
1995,816002,31,J-03,21720,2,380,NA,2,153
1995,816002,31,J-03,21720,2,510,NA,4,154
1995,816002,31,J-03,21720,2,370,NA,3,155
1995,816002,31,J-03,21720,2,370,NA,3,156
1995,816002,31,J-03,21720,2,400,NA,3,157
1995,816002,31,J-03,21720,2,390,NA,2,158
1995,816002,31,J-03,21720,2,420,NA,3,159
1995,816002,31,J-03,21720,2,340,NA,2,160
1995,816002,31,J-03,21720,2,310,NA,2,161
1995,816002,31,J-03,21720,2,260,NA,2,162
1995,816002,31,J-03,21720,2,190,NA,1,163
1995,816002,31,J-03,21720,2,320,NA,2,164
1995,816002,31,J-03,21720,2,310,NA,2,165
1995,816002,31,J-03,21720,2,310,NA,2,166
1995,816002,31,J-03,21720,2,340,NA,2,167
1995,816002,31,J-03,21720,2,380,NA,2,168
1995,816020,50,B-05,21720,1,460,NA,3,50
1995,816020,50,B-05,21720,1,480,NA,4,51
1995,816020,50,B-05,21720,1,660,NA,5,52
1995,816020,50,B-05,21720,1,460,NA,3,53
1995,816020,50,B-05,21720,1,500,NA,4,54
1995,816020,50,B-05,21720,1,560,NA,5,55
1995,816020,50,B-05,21720,1,630,NA,5,56
1995,816020,50,B-05,21720,2,370,NA,3,57
1995,816020,50,B-05,21720,2,620,NA,5,58
1995,816020,50,B-05,21720,2,450,NA,3,59
1995,816020,50,B-05,21720,2,530,NA,4,60
1995,816020,50,B-05,21720,2,560,NA,4,61
1995,816020,50,B-05,21720,2,540,NA,4,62
1995,816020,50,B-05,21720,2,610,NA,5,63
1995,816020,50,B-05,21720,2,450,NA,3,64
1995,816021,50,A-05,21720,2,980,NA,9,65
1995,816021,50,A-05,21720,2,410,NA,3,66
1995,816021,50,A-05,21720,2,610,NA,5,67
1995,816021,50,A-05,21720,2,430,NA,3,68
1995,816021,50,A-05,21720,2,460,NA,3,69
1995,816021,50,A-05,21720,2,580,NA,4,70
1995,816021,50,A-05,21720,2,470,NA,3,71
1995,816021,50,A-05,21720,2,450,NA,3,72
1995,816021,50,A-05,21720,2,540,NA,4,73
1995,816021,50,A-05,21720,2,540,NA,4,74
1995,816021,50,A-05,21720,2,900,NA,10,75
1995,816021,50,A-05,21720,2,480,NA,3,76
1995,816021,50,A-05,21720,2,470,NA,3,77
1995,816021,50,A-05,21720,2,490,NA,4,78
1995,816021,50,A-05,21720,2,850,NA,8,79
1995,816021,50,A-05,21720,1,840,NA,9,80
1995,816021,50,A-05,21720,1,470,NA,3,81
1995,816021,50,A-05,21720,1,470,NA,3,82
1995,816021,50,A-05,21720,1,440,NA,3,83
1995,816021,50,A-05,21720,1,780,NA,7,84
1995,816021,50,A-05,21720,1,530,NA,4,85
1995,816021,50,A-05,21720,1,480,NA,3,86
1995,816021,50,A-05,21720,1,490,NA,4,87
1995,816022,50,AZ0504,21720,2,480,NA,3,88
1995,816022,50,AZ0504,21720,2,440,NA,3,89
1995,816022,50,AZ0504,21720,2,490,NA,3,90
1995,816022,50,AZ0504,21720,2,480,NA,3,91
1995,816022,50,AZ0504,21720,2,420,NA,3,92
1995,816022,50,AZ0504,21720,2,520,NA,3,93
1995,816022,50,AZ0504,21720,2,780,NA,6,94
1995,816022,50,AZ0504,21720,2,770,NA,6,95
1995,816022,50,AZ0504,21720,2,520,NA,3,96
1995,816022,50,AZ0504,21720,2,350,NA,2,97
1995,816022,50,AZ0504,21720,2,500,NA,4,98
1995,816022,50,AZ0504,21720,2,730,NA,6,99
1995,816022,50,AZ0504,21720,2,410,NA,3,100
1995,816022,50,AZ0504,21720,2,520,NA,4,101
1995,816022,50,AZ0504,21720,2,530,NA,4,102
1995,816022,50,AZ0504,21720,2,710,NA,6,103
1995,816022,50,AZ0504,21720,1,650,NA,5,104
1995,816022,50,AZ0504,21720,1,380,NA,2,105
1995,816022,50,AZ0504,21720,1,480,NA,3,106
1995,816022,50,AZ0504,21720,1,500,NA,4,107
1995,816022,50,AZ0504,21720,1,520,NA,3,108
1995,816022,50,AZ0504,21720,1,500,NA,3,109
1995,816022,50,AZ0504,21720,1,390,NA,2,110
1995,816022,50,AZ0504,21720,1,450,NA,3,111
1995,816022,50,AZ0504,21720,1,450,NA,3,112
1995,816022,50,AZ0504,21720,1,710,NA,6,113
1995,816022,50,AZ0504,21720,1,660,NA,5,114
1995,816022,50,AZ0504,21720,1,540,NA,4,115
1995,816022,50,AZ0504,21720,1,330,NA,2,116
1995,816022,50,AZ0504,21720,1,370,NA,2,117
1995,816022,50,AZ0504,21720,1,320,NA,2,118
1995,816022,50,AZ0504,21720,1,380,NA,3,119
1995,816039,10,J-11,21720,2,470,NA,3,1
1995,816039,10,J-11,21720,2,500,NA,3,2
1995,816039,10,J-11,21720,2,430,NA,3,3
1995,816039,10,J-11,21720,2,690,NA,5,4
1995,816039,10,J-11,21720,2,450,NA,3,5
1995,816039,10,J-11,21720,2,250,NA,1,6
1995,816039,10,J-11,21720,2,440,NA,3,7
1995,816039,10,J-11,21720,2,460,NA,3,8
1995,816039,10,J-11,21720,2,460,NA,3,9
1995,816039,10,J-11,21720,2,500,NA,4,10
1995,816039,10,J-11,21720,2,510,NA,4,11
1995,816039,10,J-11,21720,2,400,NA,3,12
1995,816039,10,J-11,21720,2,320,NA,2,13
1995,816039,10,J-11,21720,2,300,NA,2,14
1995,816039,10,J-11,21720,2,640,NA,5,15
1995,816039,10,J-11,21720,2,370,NA,3,16
1995,816039,10,J-11,21720,2,490,NA,3,17
1995,816039,10,J-11,21720,2,300,NA,2,18
1995,816039,10,J-11,21720,2,300,NA,2,19
1995,816039,10,J-11,21720,2,450,NA,3,20
1995,816039,10,J-11,21720,2,440,NA,3,21
1995,816039,10,J-11,21720,2,400,NA,3,22
1995,816039,10,J-11,21720,2,340,NA,2,23
1995,816039,10,J-11,21720,2,320,NA,2,24
1995,816039,10,J-11,21720,2,430,NA,3,25
1995,816039,10,J-11,21720,1,490,NA,3,26
1995,816039,10,J-11,21720,1,320,NA,2,27
1995,816039,10,J-11,21720,1,520,NA,3,28
1995,816039,10,J-11,21720,1,370,NA,4,29
1995,816039,10,J-11,21720,1,300,NA,2,30
1995,816039,10,J-11,21720,1,320,NA,2,31
1995,816039,10,J-11,21720,1,710,NA,6,32
1995,816039,10,J-11,21720,1,330,NA,2,33
1995,816039,10,J-11,21720,1,310,NA,2,34
1995,816039,10,J-11,21720,1,440,NA,3,35
1995,816039,10,J-11,21720,1,590,NA,5,36
1995,816039,10,J-11,21720,1,490,NA,3,37
1995,816039,10,J-11,21720,1,470,NA,3,38
1995,816039,10,J-11,21720,1,460,NA,3,39
1995,816039,10,J-11,21720,1,440,NA,3,40
1995,816039,10,J-11,21720,1,510,NA,3,41
1995,816039,10,J-11,21720,1,400,NA,3,42
1995,816039,10,J-11,21720,1,430,NA,3,43
1995,816039,10,J-11,21720,1,280,NA,2,44
1995,816039,10,J-11,21720,1,420,NA,3,45
1995,816039,10,J-11,21720,1,570,NA,5,46
1995,816039,10,J-11,21720,1,540,NA,4,47
1995,816039,10,J-11,21720,1,390,NA,3,48
1995,816039,10,J-11,21720,1,160,NA,1,49
1995,816102,41,M-23,21720,2,260,NA,2,169
1995,816102,41,M-23,21720,2,290,NA,2,170
1995,816102,41,M-23,21720,1,260,NA,2,171
1995,816102,41,M-23,21720,2,260,NA,2,172
1995,816102,41,M-23,21720,2,280,NA,2,173
1995,816103,41,K-23,21720,1,330,NA,2,183
1995,816103,41,K-23,21720,1,320,NA,2,184
1995,816103,41,K-23,21720,1,290,NA,2,185
1995,816103,41,K-23,21720,1,410,NA,3,186
1995,816103,41,K-23,21720,1,490,NA,4,187
1995,816103,41,K-23,21720,1,670,NA,6,188
1995,816103,41,K-23,21720,1,370,NA,3,189
1995,816103,41,K-23,21720,1,450,NA,3,190
1995,816103,41,K-23,21720,1,300,NA,2,191
1995,816103,41,K-23,21720,1,560,NA,4,192
1995,816103,41,K-23,21720,1,370,NA,2,193
1995,816103,41,K-23,21720,1,280,NA,2,194
1995,816103,41,K-23,21720,1,370,NA,3,195
1995,816103,41,K-23,21720,1,390,NA,3,196
1995,816103,41,K-23,21720,1,160,NA,1,197
1995,816103,41,K-23,21720,1,260,NA,2,198
1995,816103,41,K-23,21720,2,370,NA,3,199
1995,816103,41,K-23,21720,2,310,NA,2,200
1995,816103,41,K-23,21720,2,460,NA,3,201
1995,816103,41,K-23,21720,2,290,NA,2,202
1995,816103,41,K-23,21720,2,460,NA,3,203
1995,816103,41,K-23,21720,2,420,NA,3,204
1995,816103,41,K-23,21720,2,290,NA,2,205
1995,816103,41,K-23,21720,2,250,NA,1,206
1995,816103,41,K-23,21720,2,260,NA,1,207
1995,816103,41,K-23,21720,2,430,NA,3,208
1995,816103,41,K-23,21720,2,360,NA,2,209
1995,816103,41,K-23,21720,2,360,NA,2,210
1995,816108,61,F-25,21720,1,700,NA,6,211
1995,816108,61,F-25,21720,1,640,NA,5,212
1995,816108,61,F-25,21720,1,550,NA,4,213
1995,816108,61,F-25,21720,1,500,NA,3,215
1995,816108,61,F-25,21720,1,590,NA,4,216
1995,816108,61,F-25,21720,2,670,NA,5,217
1995,816108,61,F-25,21720,2,550,NA,4,218
1995,816108,61,F-25,21720,2,710,NA,6,219
1995,816108,61,F-25,21720,2,570,NA,5,220
1995,816109,61,G-25,21720,2,540,NA,3,221
1995,816109,61,G-25,21720,2,590,NA,4,222
1995,816109,61,G-25,21720,2,520,NA,3,223
1995,816109,61,G-25,21720,2,540,NA,4,224
1995,816109,61,G-25,21720,2,540,NA,4,225
1995,816109,61,G-25,21720,2,680,NA,5,226
1995,816109,61,G-25,21720,2,540,NA,4,227
1995,816109,61,G-25,21720,2,670,NA,5,228
1995,816109,61,G-25,21720,2,530,NA,4,229
1995,816109,61,G-25,21720,2,640,NA,5,230
1995,816109,61,G-25,21720,2,480,NA,3,231
1995,816109,61,G-25,21720,2,500,NA,3,232
1995,816109,61,G-25,21720,2,560,NA,4,233
1995,816109,61,G-25,21720,1,460,NA,3,234
1995,816109,61,G-25,21720,1,650,NA,5,235
1995,816109,61,G-25,21720,1,520,NA,4,236
1995,816109,61,G-25,21720,1,660,NA,5,237
1995,816109,61,G-25,21720,1,650,NA,5,238
1995,816109,61,G-25,21720,1,540,NA,4,239
1995,816109,61,G-25,21720,1,580,NA,5,240
1995,816109,61,G-25,21720,1,620,NA,5,241
1995,816109,61,G-25,21720,1,530,NA,4,242
1995,816109,61,G-25,21720,1,520,NA,4,243
1995,816109,61,G-25,21720,1,570,NA,4,244
1995,816109,61,G-25,21720,1,660,NA,5,245
1995,816109,61,G-25,21720,1,540,NA,4,246
1995,816109,61,G-25,21720,1,460,NA,3,247
1995,816114,61,J-25,21720,1,740,NA,6,248
1995,816114,61,J-25,21720,1,400,NA,3,249
1995,816114,61,J-25,21720,1,470,NA,3,250
1995,816114,61,J-25,21720,1,750,NA,7,251
1995,816114,61,J-25,21720,1,650,NA,5,252
1995,816114,61,J-25,21720,1,550,NA,4,253
1995,816114,61,J-25,21720,1,530,NA,4,254
1995,816114,61,J-25,21720,1,480,NA,3,255
1995,816114,61,J-25,21720,2,470,NA,3,256
1995,816114,61,J-25,21720,2,710,NA,6,257
1995,816114,61,J-25,21720,2,480,NA,3,258
1995,816114,61,J-25,21720,2,430,NA,3,259
1995,816114,61,J-25,21720,2,570,NA,4,260
1995,816114,61,J-25,21720,2,560,NA,5,261
1995,816114,61,J-25,21720,2,480,NA,3,262
1995,816114,61,J-25,21720,2,490,NA,4,263
1995,816114,61,J-25,21720,2,420,NA,3,264
1995,816114,61,J-25,21720,2,730,NA,6,265
1995,816114,61,J-25,21720,2,840,NA,7,266
1995,816114,61,J-25,21720,2,690,NA,7,267
1995,816129,61,R-28,21720,1,380,NA,2,268
1995,816129,61,R-28,21720,3,140,NA,1,269
1995,816131,43,QP2726,21720,2,460,NA,3,270
1995,816131,43,QP2726,21720,2,340,NA,2,271
1995,816131,43,QP2726,21720,2,280,NA,2,272
1995,816131,43,QP2726,21720,2,270,NA,2,273
1995,816131,43,QP2726,21720,1,580,NA,4,274
1995,816131,43,QP2726,21720,1,500,NA,4,275
1995,816133,62,PO2726,21720,2,410,NA,2,276
1995,816133,62,PO2726,21720,2,930,NA,12,277
1995,816133,62,PO2726,21720,2,620,NA,5,278
1995,816133,62,PO2726,21720,2,440,NA,3,279
1995,816133,62,PO2726,21720,1,430,NA,3,280
1995,816133,62,PO2726,21720,1,350,NA,2,281
1995,816133,62,PO2726,21720,2,490,NA,3,282
1995,816133,62,PO2726,21720,1,370,NA,3,283
1995,816133,62,PO2726,21720,2,310,NA,2,284
1995,816133,62,PO2726,21720,1,430,NA,3,285
1995,816133,62,PO2726,21720,1,510,NA,4,286
1995,816133,62,PO2726,21720,1,440,NA,3,287
1995,816133,62,PO2726,21720,1,500,NA,4,288
1995,816133,62,PO2726,21720,1,510,NA,4,289
1995,816133,62,PO2726,21720,1,480,NA,3,290
1995,816133,62,PO2726,21720,1,390,NA,3,291
1995,816133,62,PO2726,21720,1,410,NA,3,292
1995,816133,62,PO2726,21720,1,450,NA,3,293
1995,816133,62,PO2726,21720,1,530,NA,4,294
1995,816135,61,M-27,21720,2,440,NA,3,295
1995,816135,61,M-27,21720,2,610,NA,4,296
1995,816135,61,M-27,21720,2,590,NA,5,297
1995,816135,61,M-27,21720,1,450,NA,3,298
1995,816135,61,M-27,21720,1,430,NA,3,299
1995,816135,61,M-27,21720,1,460,NA,3,300
1995,816141,41,L-23,21720,2,430,NA,3,174
1995,816141,41,L-23,21720,2,500,NA,3,175
1995,816141,41,L-23,21720,2,340,NA,2,176
1995,816141,41,L-23,21720,2,240,NA,2,177
1995,816141,41,L-23,21720,1,250,NA,2,178
1995,816141,41,L-23,21720,1,640,NA,5,179
1995,816141,41,L-23,21720,1,340,NA,2,180
1995,816141,41,L-23,21720,1,250,NA,2,181
1995,816141,41,L-23,21720,1,200,NA,1,182
1995,821637,10,F-14,21720,1,850,NA,8,1
1995,821637,10,F-14,21720,1,740,NA,6,2
1995,821637,10,F-14,21720,1,550,NA,5,3
1995,821637,10,F-14,21720,1,660,NA,7,4
1995,821637,10,F-14,21720,1,780,NA,8,5
1995,821637,10,F-14,21720,1,840,NA,6,6
1995,821637,10,F-14,21720,1,700,NA,6,7
1995,821637,10,F-14,21720,1,670,NA,6,8
1995,821637,10,F-14,21720,1,790,NA,9,9
1995,821637,10,F-14,21720,1,640,NA,5,10
1995,821637,10,F-14,21720,1,680,NA,6,11
1995,821637,10,F-14,21720,1,630,NA,6,12
1995,821637,10,F-14,21720,1,770,NA,6,13
1995,821637,10,F-14,21720,2,580,NA,4,14
1995,821637,10,F-14,21720,2,320,NA,2,15
1995,821637,10,F-14,21720,2,210,NA,1,16
1995,821637,10,F-14,21720,2,160,NA,1,17
1995,821637,10,F-14,21720,2,290,NA,2,18
1995,821637,10,F-14,21720,2,850,NA,8,19
1995,821637,10,F-14,21720,2,640,NA,5,20
1995,821637,10,F-14,21720,2,610,NA,5,21
1995,821637,10,F-14,21720,2,730,NA,6,22
1995,821637,10,F-14,21720,2,740,NA,7,23
1995,821637,10,F-14,21720,2,630,NA,5,24
1995,821637,10,F-14,21720,2,760,NA,7,25
1995,821637,10,F-14,21720,2,830,NA,6,26
1995,821637,10,F-14,21720,2,300,NA,2,27
1995,821637,10,F-14,21720,2,270,NA,2,28
1995,821656,31,D-08,21720,2,740,NA,6,57
1995,821656,31,D-08,21720,2,970,NA,9,58
1995,821656,31,D-08,21720,2,420,NA,3,59
1995,821656,31,D-08,21720,2,430,NA,3,60
1995,821656,31,D-08,21720,2,490,NA,3,61
1995,821656,31,D-08,21720,2,390,NA,3,62
1995,821656,31,D-08,21720,2,350,NA,2,63
1995,821656,31,D-08,21720,2,430,NA,3,64
1995,821656,31,D-08,21720,2,740,NA,6,65
1995,821656,31,D-08,21720,2,650,NA,5,66
1995,821656,31,D-08,21720,2,450,NA,3,67
1995,821656,31,D-08,21720,2,560,NA,4,68
1995,821656,31,D-08,21720,2,860,NA,7,69
1995,821656,31,D-08,21720,2,820,NA,9,70
1995,821656,31,D-08,21720,2,460,NA,3,71
1995,821656,31,D-08,21720,2,210,NA,1,72
1995,821656,31,D-08,21720,1,800,NA,8,74
